Urban Storage Function Model Solved by R-K-G Method

   k       rain       obsq       calq
 662 0.320000000 0.069900000 0.070169640
 663 0.120000000 0.071800000 0.071454135
 664 0.160000000 0.071800000 0.072572723
 665 0.000000000 0.073500000 0.073465581
 666 0.720000000 0.075300000 0.074461992
 667 0.000000000 0.075300000 0.075542907
 668 0.120000000 0.077300000 0.076371042
 669 0.560000000 0.079200000 0.077279702
 670 0.320000000 0.079200000 0.078370539
 671 0.200000000 0.081000000 0.079425454
 672 0.120000000 0.081000000 0.080330028
 673 0.680000000 0.082800000 0.081375698
 674 0.200000000 0.082800000 0.082590003
 675 0.400000000 0.082800000 0.083801590
 676 0.320000000 0.082800000 0.085077384
 677 0.280000000 0.082800000 0.086339964
 678 0.400000000 0.084800000 0.087637552
 679 0.320000000 0.084800000 0.088988346
 680 0.160000000 0.084800000 0.090239176
 681 0.240000000 0.088600000 0.091346959
 682 0.280000000 0.088600000 0.092393047
 683 0.400000000 0.090600000 0.093480152
 684 0.240000000 0.092500000 0.094575937
 685 0.360000000 0.092500000 0.095655194
 686 0.320000000 0.092500000 0.096766397
 687 0.200000000 0.094500000 0.097802376
 688 0.400000000 0.094500000 0.098820829
 689 0.520000000 0.096500000 0.100027167
 690 0.600000000 0.096500000 0.101536605
 691 0.320000000 0.098400000 0.103192245
 692 0.680000000 0.100500000 0.105041645
 693 0.320000000 0.102500000 0.107062744
 694 0.160000000 0.102500000 0.108891324
 695 0.000000000 0.104500000 0.110317009
 696 0.520000000 0.108600000 0.111618302
 697 0.320000000 0.108600000 0.113014961
 698 0.080000000 0.112700000 0.114190905
 699 0.080000000 0.114700000 0.114994483
 700 0.400000000 0.116900000 0.115680445
 701 0.120000000 0.116900000 0.116278291
 702 0.320000000 0.116900000 0.116742725
 703 0.080000000 0.116900000 0.117050728
 704 0.480000000 0.119000000 0.117334897
 705 0.120000000 0.119000000 0.117616616
 706 0.320000000 0.119000000 0.117788312
 707 0.080000000 0.119000000 0.117825972
 708 0.120000000 0.119000000 0.117602890
 709 0.480000000 0.119000000 0.117429579
 710 0.080000000 0.119000000 0.117265306
 711 0.120000000 0.116900000 0.116860492
 712 0.440000000 0.116900000 0.116494938
 713 0.400000000 0.116900000 0.116358701
 714 0.080000000 0.114700000 0.116175168
 715 0.520000000 0.114700000 0.116041551
 716 0.400000000 0.112700000 0.116172271
 717 0.080000000 0.112700000 0.116232419
 718 0.920000000 0.112700000 0.116606481
 719 0.080000000 0.110700000 0.117249039
 720 0.840000000 0.110700000 0.118098086
 721 0.080000000 0.110700000 0.119119070
 722 0.080000000 0.108600000 0.119761425
 723 0.920000000 0.108600000 0.120665869
 724 0.000000000 0.108600000 0.121732692
 725 0.880000000 0.110700000 0.122938838
 726 0.120000000 0.110700000 0.124340389
 727 0.800000000 0.110700000 0.125878254
 728 0.200000000 0.112700000 0.127584025
 729 0.120000000 0.112700000 0.128941147
 730 0.600000000 0.114700000 0.130278973
 731 0.160000000 0.114700000 0.131615272
 732 0.840000000 0.116900000 0.133143143
 733 0.080000000 0.119000000 0.134766589
 734 0.280000000 0.121000000 0.136055988
 735 0.640000000 0.121000000 0.137469068
 736 0.200000000 0.123100000 0.138921108
 737 0.680000000 0.125300000 0.140449043
 738 0.120000000 0.127400000 0.141967475
 739 0.200000000 0.129600000 0.143101476
 740 0.200000000 0.131700000 0.143941867
 741 0.360000000 0.133800000 0.144640937
 742 0.440000000 0.133800000 0.145399982
 743 0.200000000 0.136000000 0.146079605
 744 0.000000000 0.136000000 0.146332147
 745 0.120000000 0.136000000 0.146135886
 746 0.120000000 0.138200000 0.145628835
 747 0.720000000 0.138200000 0.145330240
 748 0.160000000 0.140400000 0.145237353
 749 0.120000000 0.142600000 0.144858494
 750 0.000000000 0.142600000 0.144094261
 751 0.120000000 0.142600000 0.142989101
 752 0.600000000 0.142600000 0.142059504
 753 0.240000000 0.144800000 0.141373274
 754 0.080000000 0.142600000 0.140502252
 755 0.720000000 0.142600000 0.139852759
 756 0.000000000 0.142600000 0.139324565
 757 0.320000000 0.142600000 0.138608912
 758 0.600000000 0.142600000 0.138191284
 759 0.200000000 0.142600000 0.137942050
 760 0.000000000 0.142600000 0.137383669
 761 0.400000000 0.142600000 0.136709802
 762 0.400000000 0.140400000 0.136236457
 763 0.200000000 0.140400000 0.135788986
 764 0.000000000 0.138200000 0.135059414
 765 0.000000000 0.140400000 0.133927959
 766 0.000000000 0.136000000 0.132439916
 767 0.080000000 0.133800000 0.130699449
 768 0.600000000 0.131700000 0.129192451
 769 0.080000000 0.129600000 0.127885160
 770 0.120000000 0.127400000 0.126412116
 771 0.120000000 0.125300000 0.124824155
 772 0.000000000 0.121000000 0.123049793
 773 0.000000000 0.119000000 0.121030011
 774 0.000000000 0.116900000 0.118798989
 775 0.000000000 0.112700000 0.116388318
 776 0.600000000 0.110700000 0.114250601
 777 0.160000000 0.106500000 0.112459360
 778 0.000000000 0.104500000 0.110573039
 779 0.120000000 0.100500000 0.108583544
 780 0.120000000 0.098400000 0.106587482
 781 0.000000000 0.096500000 0.104510542
 782 0.000000000 0.092500000 0.102290696
 783 0.000000000 0.088600000 0.099951368
 784 0.000000000 0.086700000 0.097513922
 785 0.000000000 0.082800000 0.094997736
 786 0.000000000 0.079200000 0.092420294
 787 0.000000000 0.077300000 0.089797296
 788 0.280000000 0.075300000 0.087313466
 789 0.080000000 0.071800000 0.085002549
 790 0.320000000 0.069900000 0.082877564
 791 0.000000000 0.068100000 0.080871736
 792 0.080000000 0.064500000 0.078843102
 793 0.000000000 0.062800000 0.076798748
 794 0.000000000 0.061000000 0.074702511
 795 0.120000000 0.059300000 0.072633084
 796 0.000000000 0.057600000 0.070591376
 797 0.120000000 0.055800000 0.068581639
 798 0.000000000 0.054200000 0.066604029
 799 0.000000000 0.052500000 0.064599133
 800 0.000000000 0.049200000 0.062575842
 801 0.000000000 0.047500000 0.060542109
 802 0.000000000 0.045900000 0.058505016
 803 0.000000000 0.044400000 0.056470842
 804 0.000000000 0.042800000 0.054445127
 805 0.000000000 0.042800000 0.052432735
 806 0.000000000 0.039700000 0.050437912
 807 0.000000000 0.038200000 0.048464343
 808 0.000000000 0.036700000 0.046515203
 809 0.360000000 0.035200000 0.044752727
 810 0.000000000 0.033700000 0.043155890
 811 0.000000000 0.033700000 0.041558847
 812 0.320000000 0.032200000 0.040101333
 813 0.000000000 0.030800000 0.038768204
 814 0.000000000 0.029400000 0.037420283
 815 0.000000000 0.029400000 0.036062385
 816 0.200000000 0.028000000 0.034779045
 817 0.000000000 0.026700000 0.033563355
 818 0.080000000 0.026700000 0.032365872
 819 0.000000000 0.025300000 0.031186650
 820 0.000000000 0.024000000 0.029996696
 821 0.280000000 0.024000000 0.028904879
 822 0.120000000 0.024000000 0.027945554
 823 0.000000000 0.022600000 0.027006078
 824 0.320000000 0.022600000 0.026159964
 825 0.000000000 0.021300000 0.025397274
 826 0.000000000 0.021300000 0.024600197
 827 0.120000000 0.020100000 0.023815749
 828 0.200000000 0.020100000 0.023113089
 829 0.600000000 0.018900000 0.022651880
 830 0.080000000 0.018900000 0.022368300
 831 0.240000000 0.017700000 0.022129008
 832 0.080000000 0.017700000 0.021929824
 833 0.280000000 0.017700000 0.021783050
 834 0.320000000 0.017700000 0.021765977
 835 0.320000000 0.017700000 0.021883541
 836 0.080000000 0.017700000 0.022044710
 837 0.280000000 0.017700000 0.022234747
 838 0.000000000 0.017700000 0.022422518
 839 0.440000000 0.017700000 0.022665648
 840 0.080000000 0.017700000 0.022985225
 841 0.200000000 0.018900000 0.023295520
 842 0.280000000 0.018900000 0.023666081
 843 0.000000000 0.018900000 0.024021994
 844 0.120000000 0.018900000 0.024309068
 845 0.080000000 0.020100000 0.024558296
 846 0.320000000 0.020100000 0.024843275
 847 0.480000000 0.020100000 0.025303323
 848 0.000000000 0.021300000 0.025812105
 849 0.120000000 0.021300000 0.026239685
 850 0.080000000 0.022600000 0.026617961
 851 0.320000000 0.022600000 0.027022828
 852 0.280000000 0.024000000 0.027524213
 853 0.240000000 0.024000000 0.028087337
 854 0.160000000 0.024000000 0.028664006
 855 0.000000000 0.025300000 0.029163181
 856 0.720000000 0.025300000 0.029801777
 857 0.000000000 0.025300000 0.030566207
 858 0.200000000 0.026700000 0.031255823
 859 0.080000000 0.026700000 0.031902492
 860 0.720000000 0.028000000 0.032712263
 861 0.000000000 0.028000000 0.033639545
 862 0.000000000 0.029400000 0.034397266
 863 0.800000000 0.029400000 0.035314411
 864 0.480000000 0.030800000 0.036571593
 865 0.320000000 0.032200000 0.037960290
 866 0.800000000 0.032200000 0.039611394
 867 0.120000000 0.033700000 0.041425792
 868 0.280000000 0.035200000 0.043177448
 869 0.600000000 0.036700000 0.045076761
 870 0.120000000 0.038200000 0.047041747
 871 0.720000000 0.041200000 0.049128898
 872 0.280000000 0.044400000 0.051400783
 873 0.000000000 0.047500000 0.053510208
 874 0.800000000 0.049200000 0.055714579
 875 0.120000000 0.050900000 0.058057675
 876 0.080000000 0.054200000 0.060176627
 877 0.080000000 0.055800000 0.062054254
 878 0.120000000 0.059300000 0.063716872
 879 0.720000000 0.061000000 0.065507151
 880 0.080000000 0.064500000 0.067387357
 881 0.080000000 0.066300000 0.069013775
 882 0.000000000 0.069900000 0.070351606
 883 0.120000000 0.071800000 0.071436900
 884 0.480000000 0.073500000 0.072546533
 885 0.320000000 0.075300000 0.073783652
 886 0.000000000 0.077300000 0.074871031
 887 0.680000000 0.079200000 0.076024950
 888 0.200000000 0.081000000 0.077343455
 889 0.280000000 0.082800000 0.078591756
 890 0.520000000 0.082800000 0.079956862
 891 0.000000000 0.084800000 0.081261488
 892 0.200000000 0.084800000 0.082326178
 893 0.280000000 0.084800000 0.083327371
 894 0.120000000 0.084800000 0.084218204
 895 0.400000000 0.084800000 0.085079371
 896 0.000000000 0.084800000 0.085834041
 897 0.120000000 0.084800000 0.086325289
 898 0.000000000 0.084800000 0.086569684
 899 0.000000000 0.084800000 0.086515342
 900 0.000000000 0.086700000 0.086187324
 901 0.080000000 0.084800000 0.085658714
 902 0.120000000 0.086700000 0.085019761
 903 0.280000000 0.086700000 0.084401223
 904 0.000000000 0.086700000 0.083728195
 905 0.320000000 0.084800000 0.083035659
 906 0.200000000 0.086700000 0.082439919
 907 0.000000000 0.084800000 0.081746596
 908 0.000000000 0.084800000 0.080852383
 909 0.000000000 0.082800000 0.079778778
 910 0.360000000 0.082800000 0.078754153
 911 0.000000000 0.081000000 0.077770177
 912 0.120000000 0.079200000 0.076693805
 913 0.520000000 0.079200000 0.075829346
 914 0.000000000 0.077300000 0.075084290
 915 0.000000000 0.075300000 0.074165194
 916 0.000000000 0.075300000 0.073090966
 917 0.000000000 0.073500000 0.071879525
 918 0.280000000 0.071800000 0.070700890
 919 0.200000000 0.069900000 0.069658877
 920 0.200000000 0.069900000 0.068700188
 921 0.320000000 0.068100000 0.067883087
 922 0.000000000 0.066300000 0.067087404
 923 0.400000000 0.064500000 0.066359735
 924 0.080000000 0.062800000 0.065731804
 925 0.440000000 0.061000000 0.065221312
 926 0.080000000 0.061000000 0.064813813
 927 0.400000000 0.059300000 0.064485268
 928 0.000000000 0.057600000 0.064183397
 929 0.080000000 0.057600000 0.063745463
 930 0.440000000 0.055800000 0.063411096
 931 0.000000000 0.055800000 0.063125783
 932 0.280000000 0.054200000 0.062809290
 933 0.200000000 0.054200000 0.062564068
 934 0.000000000 0.052500000 0.062241677
 935 0.520000000 0.052500000 0.062016077
 936 0.280000000 0.052500000 0.062016384
 937 0.120000000 0.052500000 0.062022893
 938 0.000000000 0.052500000 0.061893580
 939 0.000000000 0.052500000 0.061579695
 940 0.600000000 0.052500000 0.061403477
 941 0.000000000 0.052500000 0.061346053
 942 0.280000000 0.052500000 0.061242880
 943 0.000000000 0.052500000 0.061093997
 944 0.120000000 0.052500000 0.060825643
 945 0.000000000 0.052500000 0.060446552
 946 0.080000000 0.052500000 0.059948188
 947 0.000000000 0.052500000 0.059340845
 948 0.000000000 0.052500000 0.058596504
 949 0.440000000 0.054200000 0.057947926
 950 0.280000000 0.054200000 0.057520696
 951 0.200000000 0.054200000 0.057180031
 952 0.000000000 0.054200000 0.056782313
 953 0.000000000 0.054200000 0.056237505
 954 0.000000000 0.054200000 0.055559546
 955 0.080000000 0.052500000 0.054800601
 956 0.000000000 0.052500000 0.053968668
 957 0.320000000 0.052500000 0.053187960
 958 0.400000000 0.050900000 0.052641550
 959 0.000000000 0.050900000 0.052157161
 960 0.080000000 0.049200000 0.051584119
 961 0.000000000 0.049200000 0.050930325
 962 0.000000000 0.047500000 0.050167937
 963 0.000000000 0.047500000 0.049308470
 964 0.120000000 0.047500000 0.048417857
 965 0.080000000 0.045900000 0.047535878
 966 0.600000000 0.045900000 0.046880804
 967 0.000000000 0.045900000 0.046391586
 968 0.000000000 0.045900000 0.045792598
 969 0.000000000 0.044400000 0.045094595
 970 0.120000000 0.044400000 0.044360854
 971 0.000000000 0.042800000 0.043594720
 972 0.000000000 0.042800000 0.042749702
 973 0.800000000 0.042800000 0.042180460
 974 0.080000000 0.039700000 0.041889993
 975 0.000000000 0.039700000 0.041519652
 976 0.000000000 0.039700000 0.041043162
 977 0.000000000 0.038200000 0.040470292
 978 0.240000000 0.038200000 0.039911923
 979 0.000000000 0.038200000 0.039365315
 980 0.280000000 0.036700000 0.038849567
 981 0.320000000 0.036700000 0.038493477
 982 0.000000000 0.036700000 0.038167842
 983 0.160000000 0.036700000 0.037807650
 984 0.120000000 0.036700000 0.037464190
 985 0.000000000 0.036700000 0.037071276
 986 0.400000000 0.036700000 0.036749372
 987 0.320000000 0.035200000 0.036620234
 988 0.000000000 0.035200000 0.036507018
 989 0.000000000 0.035200000 0.036281319
 990 0.080000000 0.035200000 0.035984589
 991 0.240000000 0.035200000 0.035719288
 992 0.360000000 0.035200000 0.035595072
 993 0.320000000 0.035200000 0.035632979
 994 0.000000000 0.035200000 0.035676309
 995 0.000000000 0.035200000 0.035598134
 996 0.000000000 0.035200000 0.035407313
 997 0.200000000 0.035200000 0.035193158
 998 0.400000000 0.035200000 0.035116746
 999 0.000000000 0.035200000 0.035085844
1000 0.320000000 0.035200000 0.035068915
1001 0.080000000 0.035200000 0.035094142
1002 0.000000000 0.035200000 0.035032087
1003 0.000000000 0.035200000 0.034857704
1004 0.120000000 0.035200000 0.034627683
1005 0.200000000 0.035200000 0.034425362
1006 0.280000000 0.035200000 0.034312027
1007 0.000000000 0.035200000 0.034200849
1008 0.320000000 0.035200000 0.034110395
1009 0.000000000 0.035200000 0.034036291
1010 0.120000000 0.035200000 0.033900982
1011 0.080000000 0.035200000 0.033739747
1012 0.080000000 0.035200000 0.033539282
1013 0.400000000 0.035200000 0.033429229
1014 0.000000000 0.035200000 0.033368608
1015 0.000000000 0.035200000 0.033199877
1016 0.320000000 0.035200000 0.033057171
1017 0.000000000 0.035200000 0.032935828
1018 0.000000000 0.035200000 0.032711849
1019 0.120000000 0.035200000 0.032440240
1020 0.000000000 0.035200000 0.032123986
1021 0.400000000 0.033700000 0.031876873
1022 0.080000000 0.033700000 0.031721377
1023 0.080000000 0.033700000 0.031529971
1024 0.320000000 0.033700000 0.031398290
1025 0.520000000 0.033700000 0.031490046
1026 0.000000000 0.033700000 0.031664566
1027 0.320000000 0.033700000 0.031843439
1028 0.080000000 0.033700000 0.032054390
1029 0.480000000 0.033700000 0.032359833
1030 0.000000000 0.033700000 0.032718765
1031 0.200000000 0.033700000 0.033021859
1032 0.320000000 0.033700000 0.033396541
1033 0.000000000 0.033700000 0.033757752
1034 0.120000000 0.033700000 0.034029212
1035 0.360000000 0.033700000 0.034358525
1036 0.200000000 0.033700000 0.034771664
1037 0.000000000 0.035200000 0.035119836
1038 0.320000000 0.035200000 0.035456805
1039 0.280000000 0.035200000 0.035893317
1040 0.120000000 0.035200000 0.036341971
1041 0.000000000 0.035200000 0.036688387
1042 0.200000000 0.036700000 0.036972224
1043 0.080000000 0.036700000 0.037227924
1044 0.440000000 0.036700000 0.037557184
1045 0.280000000 0.036700000 0.038034525
1046 0.000000000 0.038200000 0.038468944
1047 0.200000000 0.038200000 0.038831690
1048 0.000000000 0.038200000 0.039124570
1049 0.680000000 0.039700000 0.039555737
1050 0.120000000 0.039700000 0.040160448
1051 0.000000000 0.039700000 0.040644140
1052 0.600000000 0.042800000 0.041219918
1053 0.120000000 0.042800000 0.041927429
1054 0.160000000 0.042800000 0.042572738
1055 0.120000000 0.042800000 0.043157916
1056 0.280000000 0.042800000 0.043738670
1057 0.440000000 0.044400000 0.044454154
1058 0.000000000 0.044400000 0.045169786
1059 0.000000000 0.044400000 0.045692453
1060 0.000000000 0.045900000 0.046032771
1061 0.160000000 0.045900000 0.046273823
1062 0.240000000 0.045900000 0.046528221
1063 0.600000000 0.047500000 0.046992854
1064 0.000000000 0.047500000 0.047540895
1065 0.000000000 0.049200000 0.047899276
1066 0.000000000 0.049200000 0.048079625
1067 0.000000000 0.050900000 0.048093898
1068 0.600000000 0.050900000 0.048228565
1069 0.320000000 0.050900000 0.048615027
1070 0.080000000 0.052500000 0.048999931
1071 0.000000000 0.052500000 0.049237673
1072 0.000000000 0.052500000 0.049301793
1073 0.000000000 0.052500000 0.049204695
1074 0.000000000 0.052500000 0.048958787
1075 0.320000000 0.054200000 0.048723403
1076 0.280000000 0.054200000 0.048622984
1077 0.000000000 0.054200000 0.048500909
1078 0.320000000 0.054200000 0.048380590
1079 0.080000000 0.054200000 0.048295051
1080 0.000000000 0.052500000 0.048098112
1081 0.000000000 0.052500000 0.047763246
1082 0.120000000 0.052500000 0.047356779
1083 0.080000000 0.052500000 0.046920214
1084 0.000000000 0.050900000 0.046403231
1085 0.400000000 0.050900000 0.045957976
1086 0.320000000 0.050900000 0.045717815
1087 0.120000000 0.049200000 0.045542652
1088 0.160000000 0.049200000 0.045358579
1089 0.280000000 0.049200000 0.045237387
1090 0.120000000 0.049200000 0.045155370
1091 0.320000000 0.047500000 0.045129291
1092 0.120000000 0.047500000 0.045152888
1093 0.000000000 0.047500000 0.045082318
1094 0.360000000 0.045900000 0.045032666
1095 0.200000000 0.047500000 0.045087435
1096 0.320000000 0.045900000 0.045223070
1097 0.000000000 0.045900000 0.045343245
1098 0.000000000 0.045900000 0.045309653
1099 0.000000000 0.047500000 0.045133626
1100 0.120000000 0.047500000 0.044879690
1101 0.080000000 0.047500000 0.044588514
1102 0.000000000 0.047500000 0.044211030
1103 0.400000000 0.047500000 0.043896503
1104 0.080000000 0.047500000 0.043671149
1105 0.000000000 0.047500000 0.043356614
1106 0.000000000 0.047500000 0.042926565
1107 0.520000000 0.047500000 0.042617069
1108 0.000000000 0.045900000 0.042413418
1109 0.000000000 0.045900000 0.042088223
1110 0.280000000 0.045900000 0.041772392
1111 0.000000000 0.045900000 0.041462738
1112 0.000000000 0.045900000 0.041042313
1113 0.400000000 0.044400000 0.040691416
1114 0.320000000 0.044400000 0.040536991
1115 0.000000000 0.044400000 0.040395046
1116 0.000000000 0.044400000 0.040132372
1117 0.000000000 0.042800000 0.039758844
1118 0.000000000 0.042800000 0.039284093
1119 0.280000000 0.042800000 0.038834556
1120 0.120000000 0.042800000 0.038456071
1121 0.080000000 0.041200000 0.038061980
1122 0.080000000 0.039700000 0.037638059
1123 0.320000000 0.039700000 0.037286269
1124 0.120000000 0.039700000 0.037015427
1125 0.000000000 0.039700000 0.036690506
1126 0.400000000 0.038200000 0.036431728
1127 0.000000000 0.038200000 0.036230459
1128 0.080000000 0.038200000 0.035956446
1129 0.000000000 0.038200000 0.035615004
1130 0.080000000 0.036700000 0.035212820
1131 0.320000000 0.036700000 0.034883145
1132 0.240000000 0.036700000 0.034682538
1133 0.000000000 0.036700000 0.034474278
1134 0.280000000 0.035200000 0.034277475
1135 0.000000000 0.035200000 0.034088920
1136 0.000000000 0.035200000 0.033799707
1137 0.000000000 0.035200000 0.033418124
1138 0.080000000 0.035200000 0.032983687
1139 0.000000000 0.035200000 0.032500708
1140 0.320000000 0.035200000 0.032068155
1141 0.200000000 0.033700000 0.031757225
1142 0.120000000 0.033700000 0.031482553
1143 0.280000000 0.033700000 0.031273333
1144 0.000000000 0.033700000 0.031077307
1145 0.000000000 0.033700000 0.030788777
1146 0.000000000 0.033700000 0.030415331
1147 0.080000000 0.033700000 0.029994756
1148 0.120000000 0.033700000 0.029576244
1149 0.320000000 0.033700000 0.029250342
1150 0.120000000 0.033700000 0.029008538
1151 0.280000000 0.033700000 0.028831544
1152 0.080000000 0.033700000 0.028698488
1153 0.000000000 0.033700000 0.028503441
1154 0.200000000 0.033700000 0.028296656
1155 0.000000000 0.033700000 0.028077587
1156 0.440000000 0.033700000 0.027938179
1157 0.280000000 0.033700000 0.027973032
1158 0.000000000 0.033700000 0.028008369
1159 0.080000000 0.033700000 0.027972217
1160 0.200000000 0.033700000 0.027943022
1161 0.000000000 0.033700000 0.027889653
1162 0.440000000 0.033700000 0.027904525
1163 0.000000000 0.033700000 0.027979322
1164 0.280000000 0.033700000 0.028054346
1165 0.000000000 0.033700000 0.028127097
1166 0.280000000 0.033700000 0.028200022
1167 0.000000000 0.033700000 0.028270621
1168 0.120000000 0.035200000 0.028281713
1169 0.320000000 0.035200000 0.028355496
1170 0.280000000 0.035200000 0.028545881
1171 0.200000000 0.035200000 0.028800860
1172 0.000000000 0.035200000 0.029011704
1173 0.080000000 0.036700000 0.029137372
1174 0.720000000 0.036700000 0.029454004
1175 0.080000000 0.036700000 0.029944685
1176 0.000000000 0.036700000 0.030330267
1177 0.000000000 0.036700000 0.030586161
1178 0.720000000 0.036700000 0.030996274
1179 0.120000000 0.038200000 0.031591626
1180 0.080000000 0.038200000 0.032118218
1181 0.080000000 0.038200000 0.032563662
1182 0.600000000 0.038200000 0.033136475
1183 0.120000000 0.039700000 0.033840531
1184 0.120000000 0.039700000 0.034481219
1185 0.000000000 0.039700000 0.035012611
1186 0.080000000 0.041200000 0.035424833
1187 0.000000000 0.042800000 0.035723383
1188 0.000000000 0.044400000 0.035883057
1189 0.800000000 0.044400000 0.036238026
1190 0.120000000 0.044400000 0.036817627
1191 0.000000000 0.045900000 0.037285898
1192 0.080000000 0.045900000 0.037633147
1193 0.400000000 0.047500000 0.038031287
1194 0.440000000 0.047500000 0.038623841
1195 0.080000000 0.049200000 0.039264669
1196 0.000000000 0.049200000 0.039768037
1197 0.080000000 0.049200000 0.040141862
1198 0.000000000 0.050900000 0.040392640
1199 0.000000000 0.050900000 0.040494672
1200 0.400000000 0.050900000 0.040628276
1201 0.320000000 0.050900000 0.040923659
1202 0.120000000 0.052500000 0.041250930
1203 0.000000000 0.052500000 0.041472157
1204 0.000000000 0.052500000 0.041543594
1205 0.160000000 0.054200000 0.041544316
1206 0.000000000 0.054200000 0.041477695
1207 0.000000000 0.054200000 0.041281790
1208 0.400000000 0.054200000 0.041138005
1209 0.000000000 0.052500000 0.041038456
1210 0.320000000 0.052500000 0.040949977
1211 0.120000000 0.052500000 0.040919825
1212 0.000000000 0.052500000 0.040809214
1213 0.080000000 0.050900000 0.040608490
1214 0.120000000 0.050900000 0.040375049
1215 0.360000000 0.050900000 0.040230158
1216 0.000000000 0.050900000 0.040114017
1217 0.000000000 0.050900000 0.039875983
1218 0.320000000 0.050900000 0.039660850
1219 0.240000000 0.049200000 0.039565061
1220 0.000000000 0.049200000 0.039445930
1221 0.080000000 0.047500000 0.039240546
1222 0.000000000 0.047500000 0.038955019
1223 0.360000000 0.047500000 0.038713893
1224 0.000000000 0.047500000 0.038510473
1225 0.000000000 0.047500000 0.038195992
1226 0.000000000 0.045900000 0.037779777
1227 0.000000000 0.045900000 0.037270881
1228 0.520000000 0.045900000 0.036891111
1229 0.000000000 0.044400000 0.036625486
1230 0.000000000 0.044400000 0.036258461
1231 0.000000000 0.044400000 0.035798803
1232 0.000000000 0.042800000 0.035254988
1233 0.000000000 0.042800000 0.034635159
1234 0.000000000 0.042800000 0.033947087
1235 0.000000000 0.042800000 0.033198147
1236 0.120000000 0.042800000 0.032442210
1237 0.000000000 0.042800000 0.031680215
1238 0.080000000 0.039700000 0.030899832
1239 0.080000000 0.039700000 0.030133967
1240 0.280000000 0.039700000 0.029458214
1241 0.000000000 0.038200000 0.028833921
1242 0.000000000 0.038200000 0.028155786
1243 0.000000000 0.038200000 0.027429837
1244 0.000000000 0.036700000 0.026661751
1245 0.120000000 0.036700000 0.025900276
1246 0.000000000 0.036700000 0.025145208
1247 0.000000000 0.035200000 0.024355682
1248 0.000000000 0.035200000 0.023536396
1249 0.000000000 0.033700000 0.022691724
1250 0.000000000 0.033700000 0.021825723
1251 0.000000000 0.032200000 0.020942144
1252 0.000000000 0.032200000 0.020044444
1253 0.000000000 0.030800000 0.019135798
1254 0.000000000 0.030800000 0.018219117
1255 0.000000000 0.029400000 0.017297058
1256 0.000000000 0.029400000 0.016372039
1257 0.000000000 0.028000000 0.015808848
1258 0.000000000 0.028000000 0.015522969
1259 0.000000000 0.026700000 0.015238021
1260 0.320000000 0.026700000 0.014984262
1261 0.000000000 0.025300000 0.014758507
1262 0.000000000 0.025300000 0.014530030
1263 0.000000000 0.024000000 0.014299510
1264 0.000000000 0.024000000 0.014067570
1265 0.200000000 0.022600000 0.013852280
1266 0.000000000 0.022600000 0.013652110
1267 0.000000000 0.021300000 0.013449246
1268 0.000000000 0.021300000 0.013244290
1269 0.000000000 0.021300000 0.013037797
1270 0.000000000 0.020100000 0.012830277
1271 0.000000000 0.020100000 0.012622196
1272 0.000000000 0.018900000 0.012413980
1273 0.000000000 0.018900000 0.012206019
1274 0.000000000 0.018900000 0.011998666
1275 0.000000000 0.017700000 0.011792240
1276 0.000000000 0.017700000 0.011587029
1277 0.000000000 0.016500000 0.011383295
1278 0.000000000 0.016500000 0.011181269
1279 0.000000000 0.016500000 0.010981159
1280 0.000000000 0.015300000 0.010783148
1281 0.000000000 0.015300000 0.010587401
1282 0.000000000 0.015300000 0.010394059
1283 0.000000000 0.015300000 0.010203246
1284 0.000000000 0.014300000 0.010015072
1285 0.000000000 0.014300000 0.009829626
1286 0.000000000 0.014300000 0.009646988
1287 0.000000000 0.013200000 0.009467221
1288 0.000000000 0.013200000 0.009290379
1289 0.000000000 0.013200000 0.009116502
1290 0.000000000 0.013200000 0.008945624
1291 0.000000000 0.012100000 0.008777767
1292 0.000000000 0.012100000 0.008612944
1293 0.000000000 0.012100000 0.008451164
1294 0.000000000 0.012100000 0.008292427
1295 0.280000000 0.011100000 0.008152790
1296 0.000000000 0.011100000 0.008030490
1297 0.000000000 0.011100000 0.007908800
1298 0.000000000 0.010200000 0.007787849
1299 0.120000000 0.010200000 0.007674307
1300 0.000000000 0.010200000 0.007567605
1301 0.320000000 0.010200000 0.007478126
1302 0.000000000 0.009200000 0.007404365
1303 0.000000000 0.009200000 0.007328700
1304 0.080000000 0.009200000 0.007255528
1305 0.000000000 0.008300000 0.007184681
1306 0.000000000 0.007500000 0.007112031
1307 0.000000000 0.007500000 0.007037792
1308 0.000000000 0.007500000 0.006962162
1309 0.120000000 0.006700000 0.006891327
1310 0.000000000 0.006700000 0.006824921
1311 0.000000000 0.006700000 0.006756894
1312 0.000000000 0.006700000 0.006687438
1313 0.000000000 0.005900000 0.006616731
1314 0.000000000 0.005900000 0.006544944
1315 0.000000000 0.005900000 0.006472236
1316 0.000000000 0.005900000 0.006398757
1317 0.000000000 0.005900000 0.006324649
1318 0.280000000 0.005200000 0.006262947
1319 0.000000000 0.005200000 0.006212643
1320 0.000000000 0.005200000 0.006160485
1321 0.000000000 0.005200000 0.006106650
1322 0.000000000 0.005200000 0.006051302
1323 0.000000000 0.004600000 0.005994600
1324 0.000000000 0.004600000 0.005936693
1325 0.000000000 0.004600000 0.005877725
1326 0.000000000 0.004600000 0.005817831
